name	sample1	sample2	sample3	sample4	sample5	sample6	avgCONTROL	avgTRT
THOC3	23.5813	22.696	21.3431	24.5506	25.3047	24.8071	22.54013333333333	24.887466666666665
THOC5	35.2445	38.0822	34.524	29.8126	29.9686	29.22	35.95023333333334	29.667066666666667
THOC6	34.6424	36.7136	33.2701	45.9221	39.1333	38.0297	34.875366666666665	41.02836666666666
THOC7	79.5434	82.4869	82.3289	68.8433	59.6171	65.7997	81.45306666666667	64.75336666666666
THOP1	44.0085	48.5891	47.006	41.8321	41.3854	42.4672	46.534533333333336	41.8949
THRA	8.16879	9.20928	9.13695	10.2265	9.06623	9.71625	8.83834	9.66966
THRAP3	75.0719	70.1267	71.9628	75.3999	73.7809	71.2784	72.38713333333334	73.4864
THRB	1.7849	1.88474	1.96337	1.71872	1.89955	2.26238	1.8776700000000002	1.9602166666666665
THRIL	5.24286	5.63213	6.02469	9.07474	8.99214	8.68478	5.633226666666666	8.917219999999999
THTPA	3.19153	3.55131	3.33522	1.60133	2.13452	2.51906	3.3593533333333334	2.08497
THUMPD1	30.1778	32.1397	33.9004	33.3573	32.1687	31.7578	32.07263333333333	32.427933333333335
THUMPD2	9.04847	10.9982	9.8344	14.0928	13.1547	11.9573	9.960356666666668	13.068266666666668
THUMPD3	33.3871	32.4854	32.1516	37.8166	37.6069	36.2896	32.6747	37.2377
THUMPD3-AS1	20.658	20.7814	21.3629	15.5898	17.0431	17.5479	20.9341	16.72693333333333
THYN1	61.9457	58.9339	55.129	58.1803	57.537	53.6573	58.669533333333334	56.4582
TIA1	18.6151	16.7592	18.6916	18.1446	17.2985	17.1971	18.021966666666668	17.546733333333332
TIAL1	21.6501	20.3029	21.3781	24.6581	23.9764	23.4542	21.110366666666668	24.029566666666668
TICAM1	6.0785	6.53216	6.17301	6.68038	6.5554500000000004	6.70444	6.261223333333334	6.646756666666666
TICRR	8.39457	8.2268	8.73376	10.8048	10.6732	10.5378	8.45171	10.671933333333333
TIFA	1.80343	1.90157	1.96838	2.32477	2.19374	2.48488	1.8911266666666666	2.3344633333333333
TIGD1	5.81534	4.57063	5.27164	4.71535	5.08728	4.24757	5.219203333333334	4.6834
TIGD2	6.41803	6.15774	7.07697	6.45773	7.0042	7.26979	6.550913333333334	6.910573333333333
TIGD3	1.46976	1.89309	1.47195	1.37102	1.57366	1.37823	1.6116	1.44097
TIGD5	7.35965	7.887	7.64972	10.9758	10.3634	10.0472	7.6321233333333325	10.462133333333332
TIGD6	2.95554	2.58359	2.9281	2.81422	2.84128	2.63036	2.82241	2.761953333333333
TIGD7	3.48906	3.23962	2.5625	2.89412	2.69625	2.86037	3.0970600000000004	2.8169133333333334
TIMELESS	35.6344	34.0736	32.4353	40.1562	41.003	39.8355	34.04776666666667	40.33156666666667
TIMM10	89.9604	83.0132	75.749	89.7092	80.0085	76.5525	82.90753333333333	82.09006666666666
TIMM10B	24.458	25.3111	26.0795	29.5864	28.9377	28.8131	25.282866666666663	29.112399999999997
TIMM13	41.4261	43.3134	35.0274	37.8394	38.0522	34.9242	39.9223	36.9386
TIMM17A	115.657	114.759	108.586	124.572	120.686	107.619	113.00066666666667	117.62566666666667
TIMM17B	141.909	157.628	146.935	103.651	100.828	96.6721	148.82399999999998	100.38369999999999
TIMM21	20.9854	19.254	19.8558	26.7283	25.9897	26.2939	20.031733333333335	26.3373
TIMM22	10.6998	11.8107	11.9346	16.1264	14.8071	13.4211	11.481699999999998	14.784866666666668
TIMM23	71.2381	68.0483	62.2833	79.6657	74.5532	75.8134	67.18990000000001	76.67743333333334
TIMM23B	7.10154	8.05835	7.25403	7.82419	8.15543	7.0868	7.471306666666667	7.688806666666667
TIMM44	62.152	62.9054	61.4846	56.76	52.7549	53.4827	62.18066666666667	54.33253333333334
TIMM50	51.5224	51.9674	47.1146	48.094	45.7118	44.5023	50.20146666666667	46.1027
TIMM8A	12.0335	13.5324	14.0179	18.5931	20.0808	19.5694	13.1946	19.414433333333335
TIMM8B	93.9485	89.9495	81.5849	106.342	104.139	90.6017	88.4943	100.3609
TIMM9	34.279	32.4464	31.8445	30.8915	31.8474	29.1534	32.856633333333335	30.63076666666667
TIMMDC1	40.8628	40.0447	36.4373	36.4095	34.1817	33.9032	39.11493333333333	34.831466666666664
TIMP1	241.717	258.255	249.486	395.438	411.139	403.971	249.81933333333333	403.516
TINF2	11.7392	10.6518	12.1237	9.55726	9.54024	9.75833	11.5049	9.61861
TIPARP	7.19091	6.37416	5.84776	9.37524	9.47118	10.161	6.4709433333333335	9.66914
TIPIN	29.1922	28.1977	27.3372	22.4864	20.6225	21.8648	28.242366666666666	21.657899999999998
TIPRL	71.6236	76.8439	64.7288	57.2984	52.5128	50.6283	71.06543333333333	53.47983333333334
TIRAP	5.31004	4.51785	5.0447	4.0728	4.75493	4.41939	4.957529999999999	4.415706666666666
TJAP1	22.292	22.3647	22.4812	20.7532	20.4254	21.6836	22.3793	20.954066666666666
TJP1	14.3831	13.3641	13.3435	17.5178	17.5056	17.1011	13.6969	17.37483333333333
TJP2	12.6202	12.8036	12.889	18.0717	16.8877	17.4707	12.770933333333332	17.4767
TK1	128.834	134.103	128.026	144.146	138.109	126.695	130.321	136.31666666666666
TK2	2.92472	3.13434	2.9022	2.49066	2.38589	2.7193	2.987086666666667	2.53195
TKFC	9.19173	9.73578	9.10175	6.19204	6.54287	6.89529	9.343086666666666	6.543399999999999
TKT	174.163	164.713	152.63	169.945	166.476	175.826	163.83533333333332	170.749
TKTL1	1.14351	1.25052	1.47075	0.253563	0.18618	0.363711	1.28826	0.267818
TLCD1	15.8602	14.8645	17.9471	17.1924	16.3566	14.2988	16.22393333333333	15.949266666666666
TLCD2	1.67475	1.61044	1.73303	0.568279	0.5633	0.584009	1.6727400000000001	0.5718626666666666
TLDC1	2.70313	3.01207	3.238	2.9861	2.90564	3.00872	2.9843999999999995	2.9668200000000002
TLE2	5.5	6.68586	7.87247	7.06171	7.37891	8.46915	6.686109999999999	7.636590000000001
TLE3	9.73833	9.84387	9.26052	11.0955	10.6197	11.3885	9.61424	11.034566666666668
TLE4	2.30731	2.36287	2.42849	2.03803	2.41654	2.53332	2.3662233333333336	2.3292966666666666
TLK1	26.6112	25.2583	25.6286	25.7646	26.8631	26.8864	25.8327	26.5047
TLK2	14.8444	15.0321	14.6759	16.7679	16.9299	16.6346	14.8508	16.777466666666665
TLN1	43.1391	42.4559	42.5646	48.9149	49.814	48.8208	42.71986666666667	49.183233333333334
TLR8-AS1	3.11157	3.63369	3.52523	1.05014	1.35974	1.19996	3.423496666666667	1.2032800000000001
TM2D1	17.7199	16.8481	15.8266	15.9409	14.7126	14.8713	16.798199999999998	15.174933333333334
TM2D2	7.57673	7.42079	6.71074	7.20813	7.00728	7.62108	7.236086666666668	7.278829999999999
TM2D3	18.1294	16.9378	16.028	15.6396	14.8824	13.5833	17.03173333333333	14.701766666666666
TM4SF19	6.2852	5.71547	7.45768	8.54748	9.90301	8.31517	6.486116666666667	8.921886666666667
TM4SF19-AS1	1.56204	1.38542	1.90917	0.904286	2.67845	1.72385	1.618876666666667	1.7688620000000002
TM4SF19-TCTEX1D2	1.79838	1.45821	1.83286	1.6394	2.345	1.92929	1.6964833333333333	1.97123
TM6SF1	14.7273	14.4508	16.8065	3.42501	3.45696	4.50776	15.3282	3.7965766666666667
TM7SF2	10.9721	10.8722	10.8408	16.2438	14.0627	14.2985	10.895033333333332	14.868333333333334
TM7SF3	11.8049	11.9514	11.6163	8.4375	8.40306	8.2447	11.790866666666666	8.361753333333333
TM9SF1	10.8083	11.2254	11.3947	8.20256	8.3668	8.17604	11.1428	8.248466666666667
TM9SF2	42.4153	42.1859	42.7123	35.1958	37.4045	35.7459	42.43783333333334	36.1154
TM9SF3	31.7117	30.0834	31.0698	26.0407	27.4653	27.8151	30.954966666666667	27.107033333333334
TM9SF4	18.0941	18.4768	19.9791	21.1371	20.8788	20.087	18.849999999999998	20.70096666666667
TMA16	22.9237	21.8227	21.6972	22.1476	19.2746	19.7967	22.14786666666667	20.4063
TMA7	366.933	360.938	325.302	344.553	314.659	325.131	351.05766666666665	328.1143333333333
TMBIM1	44.8225	44.6472	49.1244	50.245	50.9283	52.5188	46.198033333333335	51.23069999999999
TMBIM4	24.572	23.2001	20.1095	14.6364	13.5508	14.5595	22.6272	14.2489
TMBIM6	317.188	316.612	311.36	216.854	226.858	220.233	315.05333333333334	221.31499999999997
TMC6	44.9281	48.8118	47.0614	74.4792	76.7946	74.9102	46.93376666666666	75.39466666666667
TMC7	1.21478	1.02931	1.44129	0.874632	1.00937	0.877191	1.2284599999999999	0.9203976666666668
TMC8	1.61125	1.92295	1.49099	2.04469	1.92071	1.90306	1.6750633333333333	1.9561533333333332
TMCC1	0.798007	0.627711	0.817278	1.14946	1.02752	1.13958	0.7476653333333333	1.10552
TMCC2	1.16079	1.13109	1.15988	0.76124	1.10351	1.0189	1.1505866666666666	0.9612166666666666
TMCO1	48.1908	49.2731	45.1551	40.2037	38.1795	37.8529	47.53966666666667	38.74536666666666
TMCO3	21.0721	22.007	21.786	21.1237	21.4858	22.4938	21.6217	21.701099999999997
TMCO6	8.38246	7.14608	7.99757	8.18067	6.939	7.66756	7.842036666666666	7.595743333333334
TMED1	21.9576	23.911	20.1995	27.543	25.1128	23.0447	22.0227	25.233500000000003
TMED10	52.5572	52.6721	57.5635	31.2423	33.626	33.7635	54.264266666666664	32.877266666666664
TMED2	166.445	170.778	169.473	129.395	125.839	128.925	168.89866666666666	128.053
TMED3	39.9899	42.7716	39.2478	36.5903	34.2913	33.5471	40.66976666666667	34.80956666666666
TMED4	39.1482	37.4228	38.2963	32.2485	35.0532	32.862	38.2891	33.3879
TMED5	26.5138	24.3556	25.5171	20.31	19.7632	20.1795	25.462166666666665	20.084233333333334
TMED7	22.6238	21.8558	22.1637	17.0117	15.2212	16.5099	22.214433333333332	16.247600000000002
TMED7-TICAM2	2.39578	2.69406	2.64351	1.32887	1.6539	1.4916	2.577783333333333	1.4914566666666669
TMED8	4.64534	4.08769	3.8193	6.04804	5.66884	6.07933	4.1841099999999996	5.9320699999999995
TMED9	156.539	181.285	174.593	140.353	140.691	143.594	170.80566666666664	141.546
TMEM101	23.0241	23.1067	23.6988	15.994	16.5517	16.9043	23.276533333333333	16.48333333333333
TMEM102	2.44735	2.59287	2.29264	2.00088	2.33888	2.77433	2.4442866666666667	2.3713633333333335
TMEM104	2.90412	3.09346	3.03935	4.2561	4.31851	4.49884	3.01231	4.357816666666667
TMEM106B	7.8213	6.64028	7.11993	4.65733	4.53008	5.02764	7.193836666666667	4.73835
TMEM106C	39.4997	43.7647	41.3732	39.4021	35.8505	35.1509	41.54586666666666	36.80116666666667
TMEM107	3.64516	3.94865	3.4493	3.1737	3.35543	3.7967	3.681036666666667	3.441943333333333
TMEM109	23.8452	23.9654	23.0031	23.2734	23.9038	24.937	23.604566666666667	24.038066666666666
TMEM11	20.2696	20.8178	18.68	27.1063	23.3026	25.2804	19.92246666666667	25.229766666666666
TMEM110	3.25061	3.86883	4.50807	2.22784	2.34577	2.44754	3.875836666666667	2.3403833333333335
TMEM115	12.667	12.3893	12.5075	15.3167	14.658	15.8567	12.521266666666667	15.277133333333333
TMEM116	6.81154	5.39413	6.05926	5.57442	5.05286	4.68832	6.08831	5.1052
TMEM120A	17.7009	18.0232	18.1211	17.8042	15.4185	14.4004	17.9484	15.874366666666667
TMEM120B	3.35428	3.64884	3.9802399999999998	1.52539	1.75918	1.87278	3.66112	1.7191166666666666
TMEM123	51.8982	50.9423	49.6351	47.6467	48.8179	49.5572	50.8252	48.67393333333334
TMEM126A	36.3001	39.9613	32.8432	40.0244	36.7923	35.2048	36.3682	37.3405
TMEM126B	58.9109	57.1091	54.2656	60.0882	59.6579	58.6979	56.76186666666666	59.48133333333333
TMEM127	13.6028	15.2952	16.1297	11.6604	12.7367	13.6223	15.009233333333333	12.673133333333334
TMEM128	24.5678	22.497	21.4454	14.6631	13.9786	13.5015	22.83673333333333	14.047733333333333
TMEM129	16.7937	16.7531	13.9807	22.6381	21.9386	22.04	15.842500000000001	22.20556666666667
TMEM131	8.67241	8.41634	8.71753	10.681	11.0773	10.9785	8.602093333333332	10.912266666666667
TMEM134	13.3109	17.3375	13.7661	12.7898	10.9534	13.1738	14.804833333333333	12.305666666666667
TMEM135	6.89208	6.12071	6.16468	5.25274	5.5155	5.70927	6.39249	5.492503333333334
TMEM136	1.14022	1.19683	1.32459	1.16011	1.51708	1.62162	1.2205466666666667	1.4329366666666665
TMEM138	19.5075	19.5387	19.034300000000002	26.1611	24.5925	23.0932	19.360166666666668	24.6156
TMEM140	12.4974	12.681	14.0993	10.9651	11.6375	11.7625	13.092566666666665	11.455033333333333
TMEM141	48.9144	49.3661	42.1637	34.0534	33.4942	34.826	46.81473333333333	34.12453333333334
TMEM143	3.22706	3.59917	2.59348	2.46911	2.80386	2.90049	3.1399033333333333	2.724486666666667
TMEM144	4.75112	3.10214	3.20286	1.76204	2.06567	2.11122	3.685373333333333	1.979643333333333
TMEM147	98.1725	101.73	89.2486	119.835	110.539	112.3	96.38369999999999	114.22466666666666
TMEM147-AS1	10.0916	10.1782	9.40771	7.19783	8.16104	9.17161	9.892503333333332	8.176826666666665
TMEM14A	5.8503	6.7522	5.54035	6.19686	6.17145	5.88007	6.047616666666666	6.082793333333334
TMEM14B	216.073	214.934	188.003	208.937	203.078	185.73	206.33666666666667	199.24833333333333
TMEM14C	177.548	185.088	174.673	152.036	147.569	139.58	179.10299999999998	146.395
TMEM150A	8.27674	7.92099	8.1712	7.82716	10.2431	9.74019	8.122976666666666	9.270150000000001
TMEM154	4.79414	4.02512	4.47676	0.525694	0.500592	0.575104	4.432006666666666	0.5337966666666666
TMEM156	3.75379	2.95259	3.05237	2.30498	2.13673	2.22225	3.2529166666666662	2.22132
TMEM158	31.6119	40.4549	43.4913	69.1447	75.3049	70.4777	38.51936666666666	71.64243333333333
TMEM159	4.31702	4.52556	5.60838	4.76384	5.81808	4.84015	4.816986666666667	5.14069
TMEM160	34.9864	37.4706	35.0311	29.1829	25.1218	32.3009	35.829366666666665	28.868533333333332
TMEM161A	32.4532	30.978	29.1315	27.2375	26.023	29.3474	30.854233333333337	27.535966666666667
TMEM161B	18.7181	16.9161	18.3794	16.7761	16.3122	17.2813	18.00453333333333	16.78986666666667
TMEM161B-AS1	6.23416	6.15166	6.28845	3.9428	5.10373	4.90155	6.224756666666667	4.649360000000001
TMEM164	20.2269	21.5303	21.2568	19.8249	21.2743	21.4228	21.004666666666665	20.840666666666664
TMEM165	31.73	28.8185	29.8141	28.1392	32.4873	33.7292	30.120866666666668	31.451899999999995
TMEM167A	32.6193	31.4216	31.7485	31.7408	30.5366	29.9311	31.9298	30.736166666666666
TMEM167B	17.2285	18.0871	16.9215	17.0736	15.4371	15.7	17.412366666666667	16.070233333333334
TMEM168	6.53303	6.08964	6.92917	6.11875	6.42666	6.14821	6.5172799999999995	6.231206666666666
TMEM17	1.16742	1.21089	0.657351	1.07684	0.99695	0.764018	1.011887	0.945936
TMEM170A	6.03814	5.98762	5.93486	6.32665	6.55544	6.95278	5.986873333333333	6.611623333333333
TMEM173	35.0877	36.4276	38.0179	25.265	25.3828	25.0734	36.511066666666665	25.240400000000005
TMEM175	13.1099	14.7211	14.7935	10.5531	10.1365	10.5908	14.208166666666665	10.4268
TMEM177	10.0345	9.21676	9.75647	12.5961	11.0095	10.9195	9.669243333333334	11.508366666666666
TMEM179B	22.8463	22.7525	22.5807	26.723	27.6704	29.6035	22.726499999999998	27.998966666666664
TMEM18	17.3369	20.822	17.8303	16.495	14.6699	14.1432	18.66306666666667	15.1027
TMEM180	8.2166	7.81144	8.05831	2.66263	2.4075	2.76617	8.028783333333335	2.6121000000000003
TMEM181	9.49789	9.52947	10.9794	11.0852	11.6921	11.4871	10.002253333333334	11.421466666666667
TMEM182	1.00173	0.978143	1.06744	0.953493	0.93153300000000006	1.08517	1.015771	0.9900653333333334
TMEM183A	14.4761	14.4994	11.4981	15.9581	10.8283	10.8886	13.491200000000001	12.558333333333332
TMEM183B	112.629	111.274	98.3126	91.5291	96.8008	90.9526	107.4052	93.09416666666668
TMEM184B	7.67405	8.15833	8.58159	9.90967	9.94791	10.5299	8.13799	10.129159999999999
TMEM184C	11.1791	10.4346	11.1358	9.67235	8.92819	9.90858	10.9165	9.50304
TMEM185A	4.5138	4.29258	3.73511	3.89292	3.99476	4.35073	4.180496666666667	4.07947
TMEM185B	8.395	8.68103	9.20011	9.83644	9.80228	9.81979	8.758713333333333	9.819503333333332
TMEM186	10.7999	10.6929	10.5796	9.28737	9.16493	8.44082	10.690800000000001	8.964373333333334
TMEM187	2.21175	2.73377	1.73474	1.76076	2.75749	2.06778	2.2267533333333334	2.195343333333333
TMEM189	23.0623	23.0411	24.9003	22.0357	20.8816	21.2939	23.667900000000003	21.40373333333333
TMEM19	5.27741	5.20129	4.67295	5.99801	6.04465	5.43931	5.05055	5.827323333333333
TMEM192	6.30433	5.99858	6.06989	5.36537	4.7692	5.39442	6.124266666666667	5.17633
TMEM198	4.03737	2.84984	3.60822	1.5008	2.27187	2.38088	3.4984766666666665	2.051183333333333
TMEM198B	4.12642	4.25708	4.98308	3.38567	2.89195	3.43445	4.4555266666666675	3.237356666666667
TMEM199	10.5874	11.7098	10.3031	12.6749	12.2887	12.2149	10.866766666666669	12.392833333333334
TMEM2	7.50627	6.76267	7.30594	6.34998	6.56344	6.85515	7.191626666666667	6.589523333333333
TMEM200B	11.2946	13.0214	11.3435	8.95024	8.8426	10.2952	11.8865	9.36268
TMEM201	12.6881	13.5943	15.1804	17.1694	16.4375	16.464	13.820933333333334	16.690299999999997
TMEM203	25.6293	27.961	28.2508	30.3551	30.7245	29.1889	27.280366666666666	30.0895
TMEM205	27.0899	28.3997	28.6066	20.1286	20.924	21.5244	28.032066666666665	20.858999999999998
TMEM206	5.10921	4.3137	5.28406	5.75201	5.60775	6.53244	4.902323333333333	5.9640666666666675
TMEM208	45.0869	44.7155	42.1859	45.5194	46.0098	41.1588	43.996100000000006	44.22933333333333
TMEM209	34.2512	31.3635	34.4012	26.9939	26.2881	27.5082	33.338633333333334	26.930066666666665
TMEM214	40.0263	43.5095	44.0786	30.5503	31.4408	30.1375	42.53813333333333	30.709533333333336
TMEM216	6.13889	6.60821	5.1821	5.15113	5.58286	4.82287	5.976400000000001	5.18562
TMEM217	3.0794	3.95437	3.17769	4.38358	4.5874	4.53009	3.40382	4.500356666666668
TMEM218	4.09227	3.5915	3.91131	1.78435	1.78166	2.08954	3.8650266666666666	1.8851833333333332
TMEM219	51.3044	59.2343	62.1477	40.5158	44.8018	44.3854	57.56213333333333	43.23433333333333
TMEM222	44.0187	47.8379	44.4479	31.4914	30.6448	31.3192	45.43483333333333	31.151799999999998
TMEM223	15.9217	14.3115	17.6709	25.0453	23.5384	23.3986	15.968033333333333	23.9941
TMEM230	56.3634	52.5302	52.4009	59.8308	55.5818	55.3094	53.764833333333335	56.90733333333333
TMEM231	5.5335	5.4355	5.90567	5.51784	6.05818	6.67612	5.624890000000001	6.084046666666667
TMEM234	4.84924	5.7211	5.6535	4.78705	4.92291	5.38309	5.407946666666667	5.031016666666666
TMEM237	4.18624	4.23616	3.99046	3.59979	3.56514	3.73239	4.13762	3.6324400000000003
TMEM238	2.01427	1.52077	2.95111	2.46538	1.91893	2.10846	2.16205	2.1642566666666667
TMEM241	7.05841	6.79035	6.63645	5.83722	5.95971	6.18991	6.828403333333334	5.995613333333334
TMEM242	8.48701	8.50737	7.35248	7.54175	8.0518	8.13231	8.11562	7.90862
TMEM243	4.88595	4.7579	5.52095	3.81757	2.98305	4.79576	5.0549333333333335	3.86546
TMEM245	10.0846	9.05223	10.1738	10.5602	10.6887	11.07	9.77021	10.772966666666667
TMEM246	1.2048	1.22501	1.49028	1.25016	1.37303	1.12649	1.3066966666666666	1.2498933333333333
TMEM247	6.37173	6.9143	7.49445	4.52831	4.31902	4.37195	6.926826666666667	4.4064266666666665
TMEM248	38.0805	38.9719	40.9409	32.4725	35.5052	34.7805	39.3311	34.25273333333333
TMEM25	0.735816	0.798941	0.896688	1.6053	1.41849	1.58272	0.8104816666666667	1.5355033333333334
TMEM251	13.068	13.0696	12.5338	15.6595	15.7887	12.0071	12.890466666666667	14.485100000000001
TMEM254	1.32791	1.74776	2.02011	0.874054	1.0494	0.72497	1.6985933333333332	0.8828079999999999
TMEM256	84.4971	96.5177	85.8583	81.6383	76.6984	79.3764	88.9577	79.2377
TMEM256-PLSCR3	1.10225	0	1.47552	1.91511	1.21463	0.653681	0.8592566666666667	1.2611403333333333
TMEM258	310.592	359.429	343.324	228.17	217.265	223.368	337.7816666666667	222.93433333333329
TMEM259	65.6301	74.3741	71.9219	83.6039	82.9292	82.0159	70.64203333333333	82.84966666666666
TMEM260	2.62444	2.50187	2.7088	2.17859	2.3007	2.34059	2.6117033333333333	2.273293333333333
TMEM261	15.6254	15.0399	12.7562	16.6528	17.2753	16.7805	14.473833333333333	16.902866666666668
TMEM263	14.6779	14.9976	14.0627	20.1454	18.4627	19.2614	14.5794	19.289833333333334
TMEM265	3.89838	4.26584	3.80972	4.06394	4.04432	4.14089	3.9913133333333337	4.08305
TMEM30A	18.8899	19.1622	19.5633	18.297	18.8425	20.0852	19.205133333333333	19.0749
TMEM33	8.2129	7.72985	8.41578	8.59835	8.66154	8.93639	8.11951	8.732093333333333
TMEM38B	12.648	11.9732	12.6246	16.9854	17.2307	16.6324	12.415266666666668	16.9495
TMEM39A	9.42612	9.02542	9.08539	4.72725	4.6312	4.78949	9.178976666666667	4.715979999999999
TMEM39B	13.6775	12.3489	13.3321	16.1971	15.2182	14.8038	13.119500000000002	15.406366666666665
TMEM41A	18.0175	17.742	18.6535	27.8808	27.5651	24.9612	18.137666666666668	26.802366666666668
TMEM41B	28.6632	28.2281	25.3011	21.4748	20.1241	19.5653	27.39746666666667	20.388066666666667
TMEM43	31.095	30.4684	31.1956	27.0955	27.5694	27.3355	30.919666666666668	27.333466666666666
TMEM44	4.50932	5.54339	5.71138	5.04288	6.10465	5.49104	5.254696666666667	5.54619
TMEM44-AS1	2.64561	2.4727	1.78489	2.03764	2.10913	2.19584	2.301066666666667	2.1142033333333337
TMEM5	12.9589	13.8321	13.2066	9.43613	9.62506	9.91477	13.332533333333332	9.658653333333334
TMEM50A	83.1276	83.6196	83.0218	73.5301	72.7336	75.5129	83.25633333333333	73.92553333333333
TMEM50B	15.8953	15.9756	14.7781	14.8708	14.5502	15.7896	15.549666666666667	15.0702
TMEM52	4.11197	4.66526	5.32441	4.52431	4.73017	5.25002	4.700546666666667	4.834833333333333
TMEM53	0.8119	0.846435	0.846258	1.06137	0.955222	1.18182	0.8348643333333333	1.0661373333333335
TMEM54	6.43235	7.18424	6.79559	8.66107	10.3122	10.6168	6.80406	9.863356666666666
TMEM55A	10.4756	10.7011	9.83205	11.2764	11.3895	10.6879	10.33625	11.117933333333333
TMEM55B	14.2591	16.1171	13.5835	11.918	12.1097	12.1717	14.653233333333333	12.066466666666665
TMEM56	6.73086	5.34137	6.44197	7.92462	6.42521	7.07257	6.171400000000001	7.1408
TMEM56-RWDD3	0.910916	0.89155	1.01043	2.03462	1.52552	1.34259	0.9376319999999999	1.6342433333333333
TMEM57	20.445	21.7014	21.2704	17.2039	18.0487	17.5919	21.13893333333333	17.614833333333333
TMEM59	58.4379	56.6157	51.3195	55.0383	51.6123	49.1853	55.457699999999996	51.945299999999996
TMEM60	30.7098	28.7414	26.9791	30.7829	28.7527	28.0432	28.810100000000002	29.192933333333333
TMEM62	7.6225	7.09065	6.98783	6.60587	6.47384	6.52605	7.2336599999999995	6.535253333333333
TMEM63A	9.34263	8.91896	10.4548	11.4233	11.8096	11.6162	9.57213	11.616366666666666
TMEM63B	12.9688	13.0018	13.6009	17.049	19.4106	18.7449	13.1905	18.4015
TMEM64	4.01076	4.33129	4.59388	4.76852	4.28882	4.29739	4.311976666666667	4.451576666666667
TMEM65	3.71879	3.56536	3.4572600000000002	3.3298	3.47936	3.42372	3.58047	3.4109599999999998
TMEM67	1.36686	1.39784	1.06691	0.930446	1.08063	1.3075	1.2772033333333332	1.106192
TMEM68	10.8464	9.40767	8.60517	10.7626	9.42742	9.21836	9.619746666666666	9.802793333333334
TMEM69	58.8009	57.1757	57.1369	64.4741	61.2254	58.1967	57.704499999999996	61.29873333333333
TMEM70	17.9915	18.0908	17.182	17.7786	17.822	18.9103	17.75476666666667	18.1703
TMEM74B	7.84572	9.43787	10.4284	8.42305	9.31747	9.58352	9.23733	9.108013333333334
TMEM79	3.39079	3.17729	4.13661	4.06475	4.51628	4.41709	3.56823	4.332706666666667
TMEM80	10.6244	10.5224	8.81972	6.43837	6.01683	5.54274	9.98884	5.999313333333333
TMEM81	1.86716	1.83099	2.07117	1.57977	2.0471	1.95501	1.9231066666666667	1.8606266666666667
TMEM86B	6.78034	6.68887	6.56919	7.28346	6.72577	7.34116	6.679466666666666	7.116796666666666
TMEM87A	19.9943	20.9226	20.4314	21.9946	21.1661	19.2963	20.44943333333333	20.819
TMEM87B	8.52806	7.93299	8.55599	7.65029	8.31499	8.71211	8.339013333333334	8.225796666666666
TMEM8A	19.2707	22.3928	23.149	28.7183	27.465	28.6978	21.604166666666668	28.2937
TMEM8B	1.86559	1.82835	2.0695	1.3117	1.35552	1.11652	1.9211466666666668	1.2612466666666668
TMEM9	54.5021	56.6107	51.6291	37.3466	37.199	36.4568	54.247299999999996	37.000800000000005
TMEM91	2.17721	1.98596	1.25717	2.55988	2.90209	3.23432	1.8067799999999998	2.898763333333333
TMEM97	28.5054	28.3187	28.1838	32.8798	31.8721	29.8539	28.335966666666668	31.53526666666667
TMEM98	38.5399	38.9848	38.4778	41.1331	42.0317	39.8323	38.6675	40.99903333333333
TMEM99	12.9314	10.7398	10.8788	14.8686	15.4835	12.2686	11.516666666666666	14.2069
TMEM9B	10.9303	10.8484	12.3646	11.4005	11.9429	11.133	11.381099999999998	11.492133333333333
TMEM9B-AS1	1.65484	1.99006	1.91033	0.780838	1.16952	1.4048	1.8517433333333333	1.118386
TMF1	6.59537	6.38756	6.27127	5.26239	5.30621	5.11872	6.418066666666667	5.229106666666667
TMLHE	10.669	10.6228	11.0508	10.8945	10.1419	12.6071	10.780866666666668	11.214500000000001
TMOD1	22.0523	20.7901	20.0503	21.0287	21.9276	22.3284	20.964233333333333	21.761566666666667
TMOD3	28.0027	25.4173	24.2731	20.8603	20.9141	21.5009	25.8977	21.09176666666667
TMPO	124.56	120.139	117.308	105.495	102.227	98.1394	120.669	101.9538
TMPO-AS1	6.29056	6.60136	6.71039	4.83754	5.09801	4.80613	6.534103333333333	4.913893333333333
TMPPE	1.41322	1.34226	1.46032	1.53726	1.7467	1.5679	1.4052666666666667	1.6172866666666668
TMPRSS4	1.21362	1.1308	1.03728	1.42465	1.39822	1.43053	1.1272333333333333	1.4178
TMSB10	1198.78	1349.44	1333.01	1574.07	1474.27	1558.58	1293.7433333333336	1535.64
TMSB15A	0.319663	0.646461	0.195139	1.04797	1.26894	0.836527	0.38708766666666666	1.0511456666666668
TMSB4X	1538.64	1640.4	1468.77	1151.92	1097.34	1019.64	1549.2699999999998	1089.6333333333334
TMTC3	2.55569	2.64689	2.68072	2.46927	2.40336	2.29132	2.6277666666666666	2.387983333333333
TMTC4	5.06128	5.04261	4.70619	2.18085	2.4514	2.79518	4.936693333333333	2.47581
TMUB1	115.925	129.171	115.131	107.669	98.2138	108.418	120.07566666666666	104.76693333333333
TMUB2	13.7133	13.8584	14.4111	14.0063	13.3147	12.7419	13.994266666666666	13.3543
TMX1	18.4589	16.1217	15.6699	15.5081	14.5256	13.7249	16.75016666666667	14.5862
